Station ID,Observer ID,Serial Number,Date,Time,ObsG,Dial,Feedback Correction,Earthtide Correction,Level Correction,Temperature Correction,Beam Error,Height,Elevation,Latitude,Longitude,Elapsed Time,Standard Deviation,Temperature Frequency,Note
CHIP,pablo,B-28,2024/06/03,08:31:28,0.194072,2521,-0.016,0.094,0,0.038,0.0003,0,1946.8109,28.37399983,-16.46387039,266,0.0034,0,No notes.
CHIP,pablo,B-28,2024/06/03,08:31:44,0.195071,2521,-0.015,0.094,0,0.038,0.0001,0,1946.8109,28.37399983,-16.46387039,282,0.0029,0,No notes.
CHIP,pablo,B-28,2024/06/03,08:32:00,0.195071,2521,-0.015,0.094,0,0.038,0.0001,0,1946.8109,28.37399983,-16.46387039,298,0.0035,0,No notes.
CHIP,pablo,B-28,2024/06/03,08:32:22,0.19507,2521,-0.015,0.095,0,0.038,-0.0002,0,1946.8109,28.37399983,-16.46387039,320,0.0046,0,No notes.
GUI20,pablo,B-28,2024/06/03,12:10:08,0.231853,2434,-0.037,0.155,0,0.038,-0.007,0,2380.9379,28.30476937,-16.50154424,97,0.0096,0,No notes.
GUI20,pablo,B-28,2024/06/03,12:10:35,0.242852,2434,-0.026,0.154,0,0.038,0.0,0,2380.9379,28.30476937,-16.50154424,124,0.0035,0,No notes.
GUI20,pablo,B-28,2024/06/03,12:10:51,0.240851,2434,-0.028,0.154,0,0.038,0.0004,0,2380.9379,28.30476937,-16.50154424,140,0.0064,0,No notes.
GUI20,pablo,B-28,2024/06/03,12:11:10,0.24185,2434,-0.026,0.154,0,0.038,-0.0004,0,2380.9379,28.30476937,-16.50154424,159,0.0022,0,No notes.
GUI20,pablo,B-28,2024/06/03,12:12:06,0.242847,2434,-0.025,0.153,0,0.037,-0.0001,0,2380.9379,28.30476937,-16.50154424,215,0.0024,1,No notes.
GUI20,pablo,B-28,2024/06/03,12:12:47,0.243846,2434,-0.023,0.153,0,0.037,0.0008,0,2380.9379,28.30476937,-16.50154424,256,0.0021,2,No notes.
GUI20,pablo,B-28,2024/06/03,12:13:02,0.241845,2434,-0.025,0.153,0,0.037,-0.0003,0,2380.9379,28.30476937,-16.50154424,271,0.0031,3,No notes.
GUI20,pablo,B-28,2024/06/03,12:13:18,0.242844,2434,-0.024,0.152,0,0.037,0.0002,0,2380.9379,28.30476937,-16.50154424,287,0.0042,3,No notes.
GUI20,pablo,B-28,2024/06/03,12:13:35,0.242843,2434,-0.023,0.152,0,0.036,0.0003,0,2380.9379,28.30476937,-16.50154424,304,0.0031,4,No notes.
GUI20,pablo,B-28,2024/06/03,12:13:52,0.241843,2434,-0.024,0.152,0,0.036,-0.0002,0,2380.9379,28.30476937,-16.50154424,321,0.0026,4,No notes.
GUI20,pablo,B-28,2024/06/03,12:14:08,0.242842,2434,-0.021,0.152,0,0.036,0.0005,0,2380.9379,28.30476937,-16.50154424,337,0.0113,5,No notes.
GUI20,pablo,B-28,2024/06/03,12:14:31,0.236841,2434,-0.028,0.152,0,0.036,-0.0014,0,2380.9379,28.30476937,-16.50154424,360,0.0042,6,No notes.
GUI20,pablo,B-28,2024/06/03,12:14:48,0.23984,2434,-0.025,0.152,0,0.036,-0.0003,0,2380.9379,28.30476937,-16.50154424,377,0.0025,5,No notes.
GUI21,pablo,B-28,2024/06/03,12:39:02,0.222698,2448,-0.03,0.137,0,0.037,0.0006,0,2301.9061,28.3026526,-16.49293235,114,0.0031,1,No notes.
GUI21,pablo,B-28,2024/06/03,12:39:25,0.218697,2448,-0.033,0.136,0,0.037,-0.0001,0,2301.9061,28.3026526,-16.49293235,137,0.0028,1,No notes.
GUI21,pablo,B-28,2024/06/03,12:39:50,0.218695,2448,-0.032,0.136,0,0.037,-0.0001,0,2301.9061,28.3026526,-16.49293235,162,0.0029,1,No notes.
GUI21,pablo,B-28,2024/06/03,12:40:27,0.216694,2448,-0.034,0.135,0,0.037,0.0,0,2301.9061,28.3026526,-16.49293235,199,0.0023,2,No notes.
GUI21,pablo,B-28,2024/06/03,12:41:02,0.214692,2448,-0.036,0.135,0,0.037,0.0003,0,2301.9061,28.3026526,-16.49293235,234,0.0021,2,No notes.
GUI21,pablo,B-28,2024/06/03,12:41:23,0.209691,2448,-0.039,0.135,0,0.037,0.0,0,2301.9061,28.3026526,-16.49293235,255,0.0038,2,No notes.
GUI21,pablo,B-28,2024/06/03,12:41:40,0.20869,2448,-0.04,0.134,0,0.036,-0.0001,0,2301.9061,28.3026526,-16.49293235,272,0.0034,4,No notes.
GUI21,pablo,B-28,2024/06/03,12:41:57,0.20769,2448,-0.041,0.134,0,0.037,-0.0002,0,2301.9061,28.3026526,-16.49293235,289,0.0036,3,No notes.
GUI21,pablo,B-28,2024/06/03,12:42:22,0.206688,2448,-0.041,0.134,0,0.036,0.0,0,2301.9061,28.3026526,-16.49293235,314,0.0019,5,No notes.
GUI21,pablo,B-28,2024/06/03,12:42:41,0.205688,2448,-0.043,0.134,0,0.036,-0.0002,0,2301.9061,28.3026526,-16.49293235,333,0.0025,5,No notes.
GUI21,pablo,B-28,2024/06/03,12:43:00,0.205687,2448,-0.041,0.133,0,0.036,0.0001,0,2301.9061,28.3026526,-16.49293235,352,0.0031,5,No notes.
GUI21,pablo,B-28,2024/06/03,12:43:23,0.203686,2448,-0.043,0.133,0,0.036,-0.0003,0,2301.9061,28.3026526,-16.49293235,375,0.0027,6,No notes.
GUI21,pablo,B-28,2024/06/03,12:43:45,0.202685,2448,-0.044,0.133,0,0.035,-0.0001,0,2301.9061,28.3026526,-16.49293235,397,0.0025,7,No notes.
GUI21,pablo,B-28,2024/06/03,12:44:03,0.202684,2448,-0.042,0.133,0,0.035,0.0003,0,2301.9061,28.3026526,-16.49293235,415,0.0031,7,No notes.
GUI21,pablo,B-28,2024/06/03,12:44:20,0.203683,2448,-0.041,0.132,0,0.035,0.0003,0,2301.9061,28.3026526,-16.49293235,432,0.0021,9,No notes.
GUI21,pablo,B-28,2024/06/03,12:44:40,0.205682,2448,-0.039,0.132,0,0.035,0.0001,0,2301.9061,28.3026526,-16.49293235,452,0.0031,9,No notes.
GUI21,pablo,B-28,2024/06/03,12:44:58,0.204681,2448,-0.039,0.132,0,0.035,-0.0002,0,2301.9061,28.3026526,-16.49293235,470,0.0031,9,No notes.
GUI21,pablo,B-28,2024/06/03,12:45:18,0.20868,2448,-0.035,0.132,0,0.034,0.0006,0,2301.9061,28.3026526,-16.49293235,490,0.0049,10,No notes.
GUI22,pablo,B-28,2024/06/03,13:09:42,0.160069,2477,-0.067,0.114,0,0.038,-0.0017,0,2188.9511,28.29914265,-16.48964248,197,0.004,0,No notes.
GUI22,pablo,B-28,2024/06/03,13:10:07,0.138068,2477,-0.088,0.112,0,0.038,-0.0009,0,2188.9511,28.29914265,-16.48964248,222,0.0027,0,No notes.
GUI22,pablo,B-28,2024/06/03,13:12:33,0.128061,2477,-0.096,0.11,0,0.038,0.0003,0,2188.9511,28.29914265,-16.48964248,368,0.0019,0,No notes.
GUI22,pablo,B-28,2024/06/03,13:12:49,0.125061,2477,-0.099,0.11,0,0.038,-0.0005,0,2188.9511,28.29914265,-16.48964248,384,0.0034,0,No notes.
GUI22,pablo,B-28,2024/06/03,13:13:05,0.12306,2477,-0.1,0.11,0,0.038,0.0003,0,2188.9511,28.29914265,-16.48964248,400,0.0031,0,No notes.
GUI22,pablo,B-28,2024/06/03,13:13:22,0.120059,2477,-0.104,0.109,0,0.038,-0.0008,0,2188.9511,28.29914265,-16.48964248,417,0.0038,0,No notes.
GUI22,pablo,B-28,2024/06/03,13:13:37,0.115058,2477,-0.108,0.109,0,0.038,-0.0007,0,2188.9511,28.29914265,-16.48964248,432,0.0028,0,No notes.
GUI22,pablo,B-28,2024/06/03,13:13:54,0.113058,2477,-0.11,0.109,0,0.038,-0.0008,0,2188.9511,28.29914265,-16.48964248,449,0.0032,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:43:03,0.201519,2524,0.003,0.083,0,0.038,0.0001,0,1948.0342,28.29901841,-16.47440855,117,0.0028,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:44:12,0.187516,2524,-0.01,0.082,0,0.038,-0.0006,0,1948.0342,28.29901841,-16.47440855,186,0.0028,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:45:05,0.174514,2524,-0.021,0.081,0,0.038,-0.0001,0,1948.0342,28.29901841,-16.47440855,239,0.0029,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:46:15,0.16751,2524,-0.028,0.08,0,0.038,-0.0002,0,1948.0342,28.29901841,-16.47440855,309,0.0024,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:46:42,0.165509,2524,-0.029,0.079,0,0.038,-0.0001,0,1948.0342,28.29901841,-16.47440855,336,0.0028,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:47:06,0.219508,2524,0.026,0.079,0,0.038,0.0016,0,1948.0342,28.29901841,-16.47440855,360,0.0037,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:47:40,0.215506,2524,0.022,0.078,0,0.038,-0.0006,0,1948.0342,28.29901841,-16.47440855,394,0.0028,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:47:58,0.208506,2524,0.016,0.078,0,0.038,-0.0008,0,1948.0342,28.29901841,-16.47440855,412,0.0021,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:48:13,0.205505,2524,0.013,0.077,0,0.038,-0.0007,0,1948.0342,28.29901841,-16.47440855,427,0.0053,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:48:30,0.206504,2524,0.014,0.077,0,0.038,0.0005,0,1948.0342,28.29901841,-16.47440855,444,0.0022,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:48:47,0.209503,2524,0.018,0.077,0,0.038,0.0008,0,1948.0342,28.29901841,-16.47440855,461,0.0023,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:49:16,0.212502,2524,0.021,0.077,0,0.038,0.0008,0,1948.0342,28.29901841,-16.47440855,490,0.0028,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:49:43,0.216501,2524,0.025,0.076,0,0.038,0.0007,0,1948.0342,28.29901841,-16.47440855,517,0.0034,0,No notes.
GUI23,pablo,B-28,2024/06/03,13:50:01,0.2155,2524,0.024,0.076,0,0.038,-0.0003,0,1948.0342,28.29901841,-16.47440855,535,0.0026,0,No notes.
GUI24,pablo,B-28,2024/06/03,14:15:07,0.152516,2574,-0.012,0.051,0,0.033,0.0009,0,1698.602,28.29692713,-16.46006842,67,0.0035,13,No notes.
GUI24,pablo,B-28,2024/06/03,14:15:30,0.153515,2574,-0.012,0.051,0,0.033,-0.0002,0,1698.602,28.29692713,-16.46006842,90,0.0022,12,No notes.
GUI24,pablo,B-28,2024/06/03,14:15:50,0.152514,2574,-0.012,0.051,0,0.033,-0.0002,0,1698.602,28.29692713,-16.46006842,110,0.0023,12,No notes.
GUI24,pablo,B-28,2024/06/03,14:16:50,0.152511,2574,-0.012,0.05,0,0.034,-0.0006,0,1698.602,28.29692713,-16.46006842,170,0.0034,11,No notes.
GUI24,pablo,B-28,2024/06/03,14:17:16,0.15051,2574,-0.013,0.049,0,0.034,-0.0001,0,1698.602,28.29692713,-16.46006842,196,0.0045,11,No notes.
GUI24,pablo,B-28,2024/06/03,14:18:12,0.147507,2574,-0.015,0.048,0,0.034,0.0002,0,1698.602,28.29692713,-16.46006842,252,0.0021,10,No notes.
GUI24,pablo,B-28,2024/06/03,14:18:28,0.145506,2574,-0.018,0.048,0,0.034,-0.0002,0,1698.602,28.29692713,-16.46006842,268,0.0025,10,No notes.
GUI24,pablo,B-28,2024/06/03,14:19:03,0.144505,2574,-0.018,0.048,0,0.034,-0.0004,0,1698.602,28.29692713,-16.46006842,303,0.0026,10,No notes.
GUI24,pablo,B-28,2024/06/03,14:19:29,0.138504,2574,-0.024,0.047,0,0.034,-0.0037,0,1698.602,28.29692713,-16.46006842,329,0.0058,10,No notes.
GUI24,pablo,B-28,2024/06/03,14:19:45,0.138503,2574,-0.023,0.047,0,0.035,0.0004,0,1698.602,28.29692713,-16.46006842,345,0.0022,9,No notes.
GUI24,pablo,B-28,2024/06/03,14:20:03,0.139502,2574,-0.022,0.046,0,0.034,0.0005,0,1698.602,28.29692713,-16.46006842,363,0.0026,10,No notes.
GUI24,pablo,B-28,2024/06/03,14:20:18,0.139501,2574,-0.022,0.046,0,0.035,-0.0004,0,1698.602,28.29692713,-16.46006842,378,0.0037,9,No notes.
GUI24,pablo,B-28,2024/06/03,14:20:46,0.1365,2574,-0.024,0.046,0,0.034,0.0,0,1698.602,28.29692713,-16.46006842,406,0.0032,10,No notes.
GUI24,pablo,B-28,2024/06/03,14:21:04,0.137499,2574,-0.023,0.045,0,0.035,-0.0001,0,1698.602,28.29692713,-16.46006842,424,0.0019,9,No notes.
GUI24,pablo,B-28,2024/06/03,14:21:22,0.136498,2574,-0.023,0.045,0,0.034,-0.0002,0,1698.602,28.29692713,-16.46006842,442,0.0021,10,No notes.
GUI25,pablo,B-28,2024/06/03,14:50:07,0.102789,2625,-0.029,0.018,0,0.038,-0.0085,0,1446.5934,28.29420659,-16.44759952,71,0.0095,0,No notes.
GUI25,pablo,B-28,2024/06/03,14:50:23,0.111788,2625,-0.018,0.017,0,0.038,0.0,0,1446.5934,28.29420659,-16.44759952,87,0.0026,0,No notes.
GUI25,pablo,B-28,2024/06/03,14:50:39,0.112787,2625,-0.017,0.017,0,0.038,0.0004,0,1446.5934,28.29420659,-16.44759952,103,0.0023,0,No notes.
GUI25,pablo,B-28,2024/06/03,14:50:55,0.112786,2625,-0.017,0.017,0,0.038,0.0,0,1446.5934,28.29420659,-16.44759952,119,0.002,0,No notes.
GUI25,pablo,B-28,2024/06/03,14:51:11,0.113786,2625,-0.016,0.016,0,0.038,0.0005,0,1446.5934,28.29420659,-16.44759952,135,0.0036,0,No notes.
GUI25,pablo,B-28,2024/06/03,14:51:27,0.118785,2625,-0.011,0.016,0,0.038,0.001,0,1446.5934,28.29420659,-16.44759952,151,0.0026,0,No notes.
GUI25,pablo,B-28,2024/06/03,14:51:43,0.118784,2625,-0.01,0.016,0,0.038,-0.0002,0,1446.5934,28.29420659,-16.44759952,167,0.0022,0,No notes.
GUI25,pablo,B-28,2024/06/03,14:52:02,0.117783,2625,-0.011,0.016,0,0.038,0.0,0,1446.5934,28.29420659,-16.44759952,186,0.0018,0,No notes.
GUI25,pablo,B-28,2024/06/03,14:52:22,0.118782,2625,-0.009,0.015,0,0.037,0.0005,0,1446.5934,28.29420659,-16.44759952,206,0.0038,1,No notes.
GUI25,pablo,B-28,2024/06/03,14:52:37,0.118782,2625,-0.009,0.015,0,0.037,0.0,0,1446.5934,28.29420659,-16.44759952,221,0.0028,1,No notes.
GUI25,pablo,B-28,2024/06/03,14:52:57,0.116781,2625,-0.01,0.015,0,0.037,0.0004,0,1446.5934,28.29420659,-16.44759952,241,0.0024,2,No notes.
GUI25,pablo,B-28,2024/06/03,14:53:16,0.11578,2625,-0.011,0.014,0,0.036,-0.0008,0,1446.5934,28.29420659,-16.44759952,260,0.0031,4,No notes.
GUI25,pablo,B-28,2024/06/03,14:53:34,0.116779,2625,-0.009,0.014,0,0.036,0.0007,0,1446.5934,28.29420659,-16.44759952,278,0.0049,4,No notes.
GUI26,pablo,B-28,2024/06/03,15:23:33,0.052535,2695,-0.039,-0.013,0,0.03,0.0007,0,1119.6539,28.29289154,-16.43225012,87,0.0037,22,No notes.
GUI26,pablo,B-28,2024/06/03,15:24:10,0.050533,2695,-0.041,-0.013,0,0.03,-0.0001,0,1119.6539,28.29289154,-16.43225012,124,0.0043,21,No notes.
GUI26,pablo,B-28,2024/06/03,15:25:19,0.05453,2695,-0.036,-0.014,0,0.03,0.0003,0,1119.6539,28.29289154,-16.43225012,193,0.0041,22,No notes.
GUI26,pablo,B-28,2024/06/03,15:25:43,0.052529,2695,-0.035,-0.015,0,0.03,0.0004,0,1119.6539,28.29289154,-16.43225012,217,0.0033,22,No notes.
GUI26,pablo,B-28,2024/06/03,15:26:09,0.052528,2695,-0.036,-0.015,0,0.03,0.0004,0,1119.6539,28.29289154,-16.43225012,243,0.0045,23,No notes.
GUI26,pablo,B-28,2024/06/03,15:26:26,0.047527,2695,-0.04,-0.015,0,0.03,-0.0014,0,1119.6539,28.29289154,-16.43225012,260,0.0048,23,No notes.
GUI26,pablo,B-28,2024/06/03,15:26:59,0.053525,2695,-0.034,-0.016,0,0.03,0.0003,0,1119.6539,28.29289154,-16.43225012,293,0.0045,23,No notes.
GUI26,pablo,B-28,2024/06/03,15:27:23,0.050524,2695,-0.037,-0.016,0,0.03,-0.0003,0,1119.6539,28.29289154,-16.43225012,317,0.0041,23,No notes.
GUI26,pablo,B-28,2024/06/03,15:27:44,0.048523,2695,-0.038,-0.016,0,0.029,-0.0006,0,1119.6539,28.29289154,-16.43225012,338,0.0047,24,No notes.
GUI26,pablo,B-28,2024/06/03,15:28:00,0.044522,2695,-0.042,-0.017,0,0.03,0.0003,0,1119.6539,28.29289154,-16.43225012,354,0.0036,23,No notes.
GUI26,pablo,B-28,2024/06/03,15:28:26,0.043521,2695,-0.042,-0.017,0,0.029,0.0003,0,1119.6539,28.29289154,-16.43225012,380,0.0023,24,No notes.
GUI26,pablo,B-28,2024/06/03,15:28:47,0.04752,2695,-0.037,-0.017,0,0.029,0.0004,0,1119.6539,28.29289154,-16.43225012,401,0.0087,24,No notes.
GUI26,pablo,B-28,2024/06/03,15:29:04,0.051519,2695,-0.033,-0.018,0,0.029,0.0014,0,1119.6539,28.29289154,-16.43225012,418,0.0084,25,No notes.
GUI26,pablo,B-28,2024/06/03,15:29:20,0.049519,2695,-0.035,-0.018,0,0.029,0.0001,0,1119.6539,28.29289154,-16.43225012,434,0.0055,25,No notes.
GUI26,pablo,B-28,2024/06/03,15:29:47,0.051517,2695,-0.032,-0.018,0,0.028,-0.0002,0,1119.6539,28.29289154,-16.43225012,461,0.0026,26,No notes.
IPNA_out,pablo,B-28,2024/06/03,16:33:33,0.000487,2834,-0.047,-0.061,0,0.038,0.0005,0,607.7105,28.4795576,-16.32038175,73,0.0041,0,No notes.
IPNA_out,pablo,B-28,2024/06/03,16:33:50,0.001486,2834,-0.046,-0.062,0,0.038,0.0007,0,607.7105,28.4795576,-16.32038175,90,0.0028,0,No notes.
IPNA_out,pablo,B-28,2024/06/03,16:34:07,0.001485,2834,-0.046,-0.062,0,0.038,-0.0001,0,607.7105,28.4795576,-16.32038175,107,0.0036,0,No notes.
IPNA_out,pablo,B-28,2024/06/03,16:34:43,0.001483,2834,-0.046,-0.062,0,0.038,0.0002,0,607.7105,28.4795576,-16.32038175,143,0.0019,0,No notes.
IPNA_out,pablo,B-28,2024/06/03,16:34:59,0.001483,2834,-0.046,-0.062,0,0.038,0.0002,0,607.7105,28.4795576,-16.32038175,159,0.0033,0,No notes.
IPNA_out,pablo,B-28,2024/06/03,16:35:23,0.002482,2834,-0.044,-0.062,0,0.038,0.0007,0,607.7105,28.4795576,-16.32038175,183,0.006,0,No notes.
IPNA_out,pablo,B-28,2024/06/03,16:36:00,0.00348,2834,-0.043,-0.063,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,220,0.0043,0,No notes.
IPNA_out,pablo,B-28,2024/06/03,16:36:16,0.006479,2834,-0.04,-0.063,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,236,0.0028,0,No notes.
CHIP,pablo,B-28,2024/07/08,07:50:27,-0.014159,2522,-0.052,-0.077,0,0.038,0.001,0,1946.8109,28.37399983,-16.46387039,67,0.003,0,No notes.
CHIP,pablo,B-28,2024/07/08,07:51:12,-0.014158,2522,-0.052,-0.077,0,0.038,0.0,0,1946.8109,28.37399983,-16.46387039,112,0.0036,0,No notes.
CHIP,pablo,B-28,2024/07/08,07:51:30,-0.015158,2522,-0.053,-0.077,0,0.038,0.0,0,1946.8109,28.37399983,-16.46387039,130,0.005,0,No notes.
CHIP,pablo,B-28,2024/07/08,07:51:54,-0.016158,2522,-0.054,-0.077,0,0.038,0.0002,0,1946.8109,28.37399983,-16.46387039,154,0.0026,0,No notes.
CHIP,pablo,B-28,2024/07/08,07:52:28,-0.018157,2522,-0.056,-0.077,0,0.038,-0.0005,0,1946.8109,28.37399983,-16.46387039,188,0.0026,0,No notes.
CHIP,pablo,B-28,2024/07/08,07:52:51,-0.019157,2522,-0.057,-0.077,0,0.038,0.0,0,1946.8109,28.37399983,-16.46387039,211,0.0029,0,No notes.
CHIP,pablo,B-28,2024/07/08,07:54:26,-0.020156,2522,-0.058,-0.077,0,0.038,-0.0002,0,1946.8109,28.37399983,-16.46387039,306,0.0025,0,No notes.
LM007_G1,pablo,B-28,2024/07/08,10:31:57,-0.020987,2463,-0.138,-0.003,0,0.038,0.0012,0,2329.6835,28.29254627,-16.54547421,123,0.0074,0,No notes.
LM007_G1,pablo,B-28,2024/07/08,10:34:04,-0.020985,2463,-0.14,-0.001,0,0.038,0.0012,0,2329.6835,28.29254627,-16.54547421,250,0.0085,0,No notes.
LM007_G1,pablo,B-28,2024/07/08,10:36:25,-0.025982,2463,-0.146,0.002,0,0.038,0.0004,0,2329.6835,28.29254627,-16.54547421,391,0.0015,0,No notes.
LM007_G1,pablo,B-28,2024/07/08,10:37:52,-0.021981,2463,-0.143,0.002,0,0.038,0.0006,0,2329.6835,28.29254627,-16.54547421,478,0.0056,0,No notes.
LM008_G3,pablo,B-28,2024/07/08,11:08:35,-0.009488,2464,-0.155,0.028,0,0.038,0.001,0,2329.1694,28.29257337,-16.54496238,149,0.0021,0,No notes.
LM008_G3,pablo,B-28,2024/07/08,11:09:17,-0.001488,2464,-0.148,0.03,0,0.038,-0.0004,0,2329.1694,28.29257337,-16.54496238,191,0.0038,0,No notes.
LM008_G3,pablo,B-28,2024/07/08,11:10:06,0.004513,2464,-0.143,0.03,0,0.038,0.001,0,2329.1694,28.29257337,-16.54496238,240,0.0044,0,No notes.
LM008_G3,pablo,B-28,2024/07/08,11:10:24,0.006514,2464,-0.142,0.031,0,0.038,0.0006,0,2329.1694,28.29257337,-16.54496238,258,0.0037,0,No notes.
LM008_G3,pablo,B-28,2024/07/08,11:10:41,0.007514,2464,-0.141,0.031,0,0.038,0.0002,0,2329.1694,28.29257337,-16.54496238,275,0.0034,0,No notes.
LM009_G5,pablo,B-28,2024/07/08,11:45:04,0.023247,2464,-0.155,0.061,0,0.038,0.001,0,2329.4437,28.2926566,-16.54444768,136,0.0039,0,No notes.
LM009_G5,pablo,B-28,2024/07/08,11:45:51,0.011248,2464,-0.168,0.062,0,0.038,-0.0013,0,2329.4437,28.2926566,-16.54444768,183,0.0038,0,No notes.
LM009_G5,pablo,B-28,2024/07/08,11:47:10,0.00225,2464,-0.178,0.063,0,0.038,0.0003,0,2329.4437,28.2926566,-16.54444768,262,0.0028,0,No notes.
LM009_G5,pablo,B-28,2024/07/08,11:47:41,0.008251,2464,-0.173,0.064,0,0.038,0.0003,0,2329.4437,28.2926566,-16.54444768,293,0.0034,0,No notes.
LM009_G5,pablo,B-28,2024/07/08,11:48:15,0.004251,2464,-0.177,0.064,0,0.038,-0.0001,0,2329.4437,28.2926566,-16.54444768,327,0.0034,0,No notes.
LM009_G5,pablo,B-28,2024/07/08,11:48:32,0.006252,2464,-0.176,0.065,0,0.038,0.0,0,2329.4437,28.2926566,-16.54444768,344,0.0024,0,No notes.
LM009_G5,pablo,B-28,2024/07/08,11:49:19,0.015253,2464,-0.168,0.066,0,0.038,0.0014,0,2329.4437,28.2926566,-16.54444768,391,0.0076,0,No notes.
LM010_G7,pablo,B-28,2024/07/08,12:26:46,-0.023083,2464,-0.237,0.096,0,0.038,-0.0047,0,2329.6925,28.29273856,-16.54395066,165,0.006,0,No notes.
LM010_G7,pablo,B-28,2024/07/08,12:27:11,-0.047082,2464,-0.262,0.097,0,0.038,-0.0015,0,2329.6925,28.29273856,-16.54395066,190,0.0105,0,No notes.
LM010_G7,pablo,B-28,2024/07/08,12:28:20,-0.060081,2464,-0.276,0.098,0,0.038,-0.0006,0,2329.6925,28.29273856,-16.54395066,259,0.0039,0,No notes.
LM010_G7,pablo,B-28,2024/07/08,12:29:10,-0.06408,2464,-0.28,0.099,0,0.038,0.0,0,2329.6925,28.29273856,-16.54395066,309,0.0067,0,No notes.
LM010_G7,pablo,B-28,2024/07/08,12:30:26,-0.069078,2464,-0.286,0.099,0,0.038,-0.0008,0,2329.6925,28.29273856,-16.54395066,385,0.006,0,No notes.
LM011_G9,pablo,B-28,2024/07/08,13:32:58,-0.064068,2463,-0.308,0.139,0,0.024,0.0015,0,2330.1468,28.29282532,-16.54345617,205,0.0048,39,No notes.
LM011_G9,pablo,B-28,2024/07/08,13:35:30,-0.083064,2463,-0.328,0.141,0,0.024,-0.0008,0,2330.1468,28.29282532,-16.54345617,357,0.0056,39,No notes.
LM011_G9,pablo,B-28,2024/07/08,13:35:57,-0.087064,2463,-0.333,0.142,0,0.024,0.0002,0,2330.1468,28.29282532,-16.54345617,384,0.0052,39,No notes.
LM011_G9,pablo,B-28,2024/07/08,13:36:54,-0.085062,2463,-0.331,0.142,0,0.023,0.0004,0,2330.1468,28.29282532,-16.54345617,441,0.0079,40,No notes.
LM012_G11,pablo,B-28,2024/07/08,14:14:43,-0.105415,2463,-0.358,0.155,0,0.024,-0.0086,0,2331.2056,28.29299981,-16.54295761,99,0.0099,37,No notes.
LM012_G11,pablo,B-28,2024/07/08,14:16:12,-0.097413,2463,-0.35,0.155,0,0.024,-0.0006,0,2331.2056,28.29299981,-16.54295761,188,0.0024,38,No notes.
LM012_G11,pablo,B-28,2024/07/08,14:16:59,-0.084412,2463,-0.338,0.156,0,0.024,0.003,0,2331.2056,28.29299981,-16.54295761,235,0.007,38,No notes.
LM012_G11,pablo,B-28,2024/07/08,14:17:14,-0.093411,2463,-0.346,0.156,0,0.024,-0.0025,0,2331.2056,28.29299981,-16.54295761,250,0.0038,39,No notes.
IPNA_out,pablo,B-28,2024/07/08,16:12:05,-0.141923,2835,-0.385,0.132,0,0.038,-0.0073,0,607.7105,28.4795576,-16.32038175,55,0.0078,0,No notes.
IPNA_out,pablo,B-28,2024/07/08,16:12:22,-0.145923,2835,-0.389,0.131,0,0.038,0.0002,0,607.7105,28.4795576,-16.32038175,72,0.0033,0,No notes.
IPNA_out,pablo,B-28,2024/07/08,16:13:21,-0.100921,2835,-0.343,0.131,0,0.038,0.0009,0,607.7105,28.4795576,-16.32038175,131,0.005,0,No notes.
IPNA_out,pablo,B-28,2024/07/08,16:13:39,-0.098921,2835,-0.341,0.131,0,0.038,0.0001,0,607.7105,28.4795576,-16.32038175,149,0.0039,0,No notes.
CHIP,pablo,B-28,2024/07/09,08:08:56,0.813456,2521,0.758,-0.062,0,0.038,-0.0063,0,1946.8109,28.37399983,-16.46387039,181,0.0064,0,No notes.
CHIP,pablo,B-28,2024/07/09,08:09:19,0.807457,2521,0.752,-0.062,0,0.038,-0.0001,0,1946.8109,28.37399983,-16.46387039,204,0.0032,0,No notes.
CHIP,pablo,B-28,2024/07/09,08:10:21,0.80646,2521,0.751,-0.062,0,0.038,-0.0003,0,1946.8109,28.37399983,-16.46387039,266,0.0017,0,No notes.
CHIP,pablo,B-28,2024/07/09,08:10:45,0.804462,2521,0.75,-0.062,0,0.038,-0.0001,0,1946.8109,28.37399983,-16.46387039,290,0.0025,0,No notes.
LM013_G13,pablo,B-28,2024/07/09,10:59:13,0.843483,2462,0.729,-0.006,0,0.038,0.0003,0,2332.0551,28.29307302,-16.54244497,136,0.0032,0,No notes.
LM013_G13,pablo,B-28,2024/07/09,10:59:45,0.826485,2462,0.711,-0.005,0,0.038,-0.0006,0,2332.0551,28.29307302,-16.54244497,168,0.0032,0,No notes.
