Station ID;Observer ID;Serial Number;Date;Time;ObsG;Dial;Feedback Correction;Earthtide Correction;Level Correction;Temperature Correction;Beam Error;Height;Elevation;Latitude;Longitude;Elapsed Time;Standard Deviation;Temperature Frequency;Note;Gradient;datetime;period;Drift_Estimated;G_final_corrected
FA01;pablo;B-28;2024/05/03;14:58:31;-0,029;2485;-0,027;-0,039;0;0,038;0,0015;26,8;2222,7936;28,28096989;-16,51502158;67;0,0058;0;No notes.;3,086;2024-05-03 14:58:31;may;-0,0001332934955647902;-0,02886670650443521
FA01;pablo;B-28;2024/05/03;14:58:58;-0,022;2485;-0,02;-0,039;0;0,038;0,0007;26,8;2222,7936;28,28096989;-16,51502158;94;0,0024;0;No notes.;3,086;2024-05-03 14:58:58;may;-0,00013551749125750856;-0,02186448250874249
FA01;pablo;B-28;2024/05/03;14:59:29;-0,025;2485;-0,023;-0,039;0;0,038;-0,0003;26,8;2222,7936;28,28096989;-16,51502158;125;0,0019;0;No notes.;3,086;2024-05-03 14:59:29;may;-0,00013807089957273977;-0,02486192910042726
FA01;pablo;B-28;2024/05/03;14:59:45;-0,029;2485;-0,027;-0,039;0;0,038;-0,0002;26,8;2222,7936;28,28096989;-16,51502158;141;0,0037;0;No notes.;3,086;2024-05-03 14:59:45;may;-0,00013938875920260774;-0,028860611240797394
FA01;pablo;B-28;2024/05/03;15:00:01;-0,028;2485;-0,027;-0,04;0;0,038;0,0005;26,8;2222,7936;28,28096989;-16,51502158;157;0,0031;0;No notes.;3,086;2024-05-03 15:00:01;may;-0,00014070659940579322;-0,027859293400594207
FA01;pablo;B-28;2024/05/03;15:00:18;-0,028;2485;-0,027;-0,04;0;0,038;-0,0001;26,8;2222,7936;28,28096989;-16,51502158;174;0,0038;0;No notes.;3,086;2024-05-03 15:00:18;may;-0,00014210678333603788;-0,027857893216663963
FA01;pablo;B-28;2024/05/03;15:00:51;-0,032;2485;-0,03;-0,04;0;0,038;-0,001;26,8;2222,7936;28,28096989;-16,51502158;207;0,0041;0;No notes.;3,086;2024-05-03 15:00:51;may;-0,00014482472483046127;-0,03185517527516954
FA01;pablo;B-28;2024/05/03;15:02:04;-0,035;2485;-0,033;-0,04;0;0,038;-0,0004;26,8;2222,7936;28,28096989;-16,51502158;280;0,0035;0;No notes.;3,086;2024-05-03 15:02:04;may;-0,00015083684726369118;-0,03484916315273631
FA01;pablo;B-28;2024/05/03;15:03:42;-0,034;2485;-0,032;-0,04;0;0,038;-0,0011;26,8;2222,7936;28,28096989;-16,51502158;378;0,0086;0;No notes.;3,086;2024-05-03 15:03:42;may;-0,00015890727989364972;-0,03384109272010635
FA01;pablo;B-28;2024/05/03;15:04:22;-0,029;2485;-0,027;-0,041;0;0,038;0,0;26,8;2222,7936;28,28096989;-16,51502158;418;0,0065;0;No notes.;3,086;2024-05-03 15:04:22;may;-0,00016220112458520397;-0,028837798875414798
FA02;pablo;B-28;2024/05/03;15:21:43;-0,021;2485;-0,015;-0,044;0;0,038;-0,0014;26,2;2223,4224;28,28106794;-16,51519414;112;0,0029;0;No notes.;3,086;2024-05-03 15:21:43;may;-0,0002478807350765333;-0,020752119264923468
FA02;pablo;B-28;2024/05/03;15:22:21;-0,021;2485;-0,015;-0,044;0;0,038;0,0002;26,2;2223,4224;28,28106794;-16,51519414;150;0,0017;0;No notes.;3,086;2024-05-03 15:22:21;may;-0,00025100677320477605;-0,020748993226795225
FA02;pablo;B-28;2024/05/03;15:22:36;-0,02;2485;-0,014;-0,044;0;0,038;0,0;26,2;2223,4224;28,28106794;-16,51519414;165;0,0026;0;No notes.;3,086;2024-05-03 15:22:36;may;-0,0002522407054594833;-0,019747759294540517
FA02;pablo;B-28;2024/05/03;15:23:01;-0,02;2485;-0,014;-0,044;0;0,038;0,0001;26,2;2223,4224;28,28106794;-16,51519414;190;0,0032;0;No notes.;3,086;2024-05-03 15:23:01;may;-0,0002542972212746797;-0,01974570277872532
FA02;pablo;B-28;2024/05/03;15:23:42;-0,019;2485;-0,013;-0,044;0;0,038;0,0003;26,2;2223,4224;28,28106794;-16,51519414;231;0,0043;0;No notes.;3,086;2024-05-03 15:23:42;may;-0,0002576698045390069;-0,018742330195460993
FA02;pablo;B-28;2024/05/03;15:24:12;-0,018;2485;-0,012;-0,044;0;0,038;0,0;26,2;2223,4224;28,28106794;-16,51519414;261;0,0031;0;No notes.;3,086;2024-05-03 15:24:12;may;-0,0002601374675731405;-0,017739862532426858
FA02;pablo;B-28;2024/05/03;15:24:30;-0,018;2485;-0,011;-0,044;0;0,038;0,0001;26,2;2223,4224;28,28106794;-16,51519414;279;0,0028;0;No notes.;3,086;2024-05-03 15:24:30;may;-0,00026161803261126604;-0,017738381967388733
FA02;pablo;B-28;2024/05/03;15:24:49;-0,02;2485;-0,013;-0,044;0;0,038;-0,0003;26,2;2223,4224;28,28106794;-16,51519414;298;0,0027;0;No notes.;3,086;2024-05-03 15:24:49;may;-0,00026318082458887115;-0,01973681917541113
FA02;pablo;B-28;2024/05/03;15:25:07;-0,019;2485;-0,012;-0,044;0;0,038;0,0001;26,2;2223,4224;28,28106794;-16,51519414;316;0,0026;0;No notes.;3,086;2024-05-03 15:25:07;may;-0,0002646613390874242;-0,018735338660912575
FA03;pablo;B-28;2024/05/03;15:38:47;-0,038;2485;-0,03;-0,046;0;0,038;0,0011;26,6;2223,8848;28,28112094;-16,51530849;69;0,0032;0;No notes.;3,086;2024-05-03 15:38:47;may;-0,0003320809269391489;-0,03766791907306085
FA03;pablo;B-28;2024/05/03;15:39:21;-0,038;2485;-0,03;-0,046;0;0,038;-0,0001;26,6;2223,8848;28,28112094;-16,51530849;103;0,0023;0;No notes.;3,086;2024-05-03 15:39:21;may;-0,0003348752715632841;-0,037665124728436715
FA03;pablo;B-28;2024/05/03;15:40:12;-0,037;2485;-0,029;-0,046;0;0,038;-0,0001;26,6;2223,8848;28,28112094;-16,51530849;154;0,0025;0;No notes.;3,086;2024-05-03 15:40:12;may;-0,0003390666240183915;-0,03666093337598161
FA03;pablo;B-28;2024/05/03;15:40:44;-0,036;2485;-0,028;-0,046;0;0,038;-0,0001;26,6;2223,8848;28,28112094;-16,51530849;186;0,0028;0;No notes.;3,086;2024-05-03 15:40:44;may;-0,000341696391449986;-0,03565830360855001
FA03;pablo;B-28;2024/05/03;15:41:12;-0,037;2485;-0,029;-0,046;0;0,038;0,0;26,6;2223,8848;28,28112094;-16,51530849;214;0,0029;0;No notes.;3,086;2024-05-03 15:41:12;may;-0,00034399737420909293;-0,036656002625790905
FA03;pablo;B-28;2024/05/03;15:41:42;-0,037;2485;-0,029;-0,046;0;0,038;0,0001;26,6;2223,8848;28,28112094;-16,51530849;244;0,0026;0;No notes.;3,086;2024-05-03 15:41:42;may;-0,0003464626468594467;-0,03665353735314055
FA03;pablo;B-28;2024/05/03;15:42:11;-0,037;2485;-0,029;-0,046;0;0,038;-0,0001;26,6;2223,8848;28,28112094;-16,51530849;273;0,0023;0;No notes.;3,086;2024-05-03 15:42:11;may;-0,00034884567883497475;-0,03665115432116502
FA03;pablo;B-28;2024/05/03;15:42:41;-0,035;2485;-0,027;-0,046;0;0,038;0,0001;26,6;2223,8848;28,28112094;-16,51530849;303;0,0026;0;No notes.;3,086;2024-05-03 15:42:41;may;-0,0003513108171684376;-0,034648689182831566
FA03;pablo;B-28;2024/05/03;15:42:59;-0,035;2485;-0,027;-0,046;0;0,038;0,0;26,6;2223,8848;28,28112094;-16,51530849;321;0,004;0;No notes.;3,086;2024-05-03 15:42:59;may;-0,0003527898673860719;-0,03464721013261393
FA04;pablo;B-28;2024/05/03;15:54:48;-0,055;2485;-0,047;-0,046;0;0,038;0,0004;25,0;2225,1617;28,28119048;-16,51546059;80;0,003;0;No notes.;3,086;2024-05-03 15:54:48;may;-0,00041102845482388073;-0,05458897154517612
FA04;pablo;B-28;2024/05/03;15:55:11;-0,055;2485;-0,047;-0,046;0;0,038;0,0;25,0;2225,1617;28,28119048;-16,51546059;103;0,0023;0;No notes.;3,086;2024-05-03 15:55:11;may;-0,0004129170790844183;-0,05458708292091558
FA04;pablo;B-28;2024/05/03;15:55:33;-0,056;2485;-0,048;-0,046;0;0,038;-0,0007;25,0;2225,1617;28,28119048;-16,51546059;125;0,0046;0;No notes.;3,086;2024-05-03 15:55:33;may;-0,0004147235516834824;-0,05558527644831652
FA04;pablo;B-28;2024/05/03;15:55:53;-0,057;2485;-0,049;-0,046;0;0,038;-0,0002;25,0;2225,1617;28,28119048;-16,51546059;145;0,0041;0;No notes.;3,086;2024-05-03 15:55:53;may;-0,00041636576762904554;-0,056583634232370957
FA04;pablo;B-28;2024/05/03;15:56:09;-0,059;2485;-0,051;-0,046;0;0,038;0,0;25,0;2225,1617;28,28119048;-16,51546059;161;0,0027;0;No notes.;3,086;2024-05-03 15:56:09;may;-0,00041767951853055596;-0,05858232048146944
FA04;pablo;B-28;2024/05/03;15:56:33;-0,061;2485;-0,053;-0,046;0;0,038;-0,0006;25,0;2225,1617;28,28119048;-16,51546059;185;0,0046;0;No notes.;3,086;2024-05-03 15:56:33;may;-0,00041965010845790296;-0,060580349891542096
FA04;pablo;B-28;2024/05/03;15:56:52;-0,062;2485;-0,054;-0,046;0;0,038;-0,0003;25,0;2225,1617;28,28119048;-16,51546059;204;0,0036;0;No notes.;3,086;2024-05-03 15:56:52;may;-0,0004212101278179281;-0,06157878987218207
FA04;pablo;B-28;2024/05/03;15:57:08;-0,063;2485;-0,055;-0,046;0;0,038;-0,0002;25,0;2225,1617;28,28119048;-16,51546059;220;0,0032;0;No notes.;3,086;2024-05-03 15:57:08;may;-0,0004225238070838522;-0,06257747619291615
FA04;pablo;B-28;2024/05/03;15:57:25;-0,063;2485;-0,054;-0,046;0;0,038;0,0001;25,0;2225,1617;28,28119048;-16,51546059;237;0,0027;0;No notes.;3,086;2024-05-03 15:57:25;may;-0,0004239195700179721;-0,06257608042998203
FA05;pablo;B-28;2024/05/03;16:09:35;-0,095;2485;-0,087;-0,045;0;0,038;0,0008;24,5;2225,3112;28,28120412;-16,51555056;110;0,0031;0;No notes.;3,086;2024-05-03 16:09:35;may;-0,00048383458200651486;-0,09451616541799349
FA05;pablo;B-28;2024/05/03;16:09:55;-0,098;2485;-0,091;-0,045;0;0,038;0,0011;24,5;2225,3112;28,28120412;-16,51555056;130;0,0069;0;No notes.;3,086;2024-05-03 16:09:55;may;-0,0004854755200452976;-0,0975145244799547
FA05;pablo;B-28;2024/05/03;16:10:17;-0,095;2485;-0,087;-0,045;0;0,038;-0,0006;24,5;2225,3112;28,28120412;-16,51555056;152;0,0036;0;No notes.;3,086;2024-05-03 16:10:17;may;-0,00048728051682900286;-0,094512719483171
FA05;pablo;B-28;2024/05/03;16:10:49;-0,096;2485;-0,089;-0,045;0;0,038;0,0;24,5;2225,3112;28,28120412;-16,51555056;184;0,0029;0;No notes.;3,086;2024-05-03 16:10:49;may;-0,0004899059011312934;-0,09551009409886871
FA05;pablo;B-28;2024/05/03;16:11:06;-0,098;2485;-0,09;-0,045;0;0,038;0,0;24,5;2225,3112;28,28120412;-16,51555056;201;0,0024;0;No notes.;3,086;2024-05-03 16:11:06;may;-0,0004913006049357405;-0,09750869939506426
FA05;pablo;B-28;2024/05/03;16:11:26;-0,098;2485;-0,091;-0,045;0;0,038;-0,0001;24,5;2225,3112;28,28120412;-16,51555056;221;0,0027;0;No notes.;3,086;2024-05-03 16:11:26;may;-0,000492941404863334;-0,09750705859513667
FA05;pablo;B-28;2024/05/03;16:11:43;-0,099;2485;-0,092;-0,045;0;0,038;-0,0001;24,5;2225,3112;28,28120412;-16,51555056;238;0,0021;0;No notes.;3,086;2024-05-03 16:11:43;may;-0,0004943360609360736;-0,09850566393906393
FA06;pablo;B-28;2024/05/03;16:21:56;-0,127;2485;-0,121;-0,044;0;0,038;0,0007;27,0;2225,4316;28,28124865;-16,51566558;78;0,0028;0;No notes.;3,086;2024-05-03 16:21:56;may;-0,0005446110650905167;-0,12645538893490949
FA06;pablo;B-28;2024/05/03;16:23:51;-0,122;2485;-0,116;-0,044;0;0,038;0,0004;27,0;2225,4316;28,28124865;-16,51566558;193;0,002;0;No notes.;3,086;2024-05-03 16:23:51;may;-0,0005540395777329232;-0,12144596042226707
FA06;pablo;B-28;2024/05/03;16:25:20;-0,125;2485;-0,119;-0,043;0;0,038;-0,0002;27,0;2225,4316;28,28124865;-16,51566558;282;0,0037;0;No notes.;3,086;2024-05-03 16:25:20;may;-0,0005613357377616257;-0,12443866426223837
FA06;pablo;B-28;2024/05/03;16:25:53;-0,119;2485;-0,114;-0,043;0;0,038;-0,0001;27,0;2225,4316;28,28124865;-16,51566558;315;0,0027;0;No notes.;3,086;2024-05-03 16:25:53;may;-0,0005640409027682924;-0,1184359590972317
FA06;pablo;B-28;2024/05/03;16:26:15;-0,124;2485;-0,119;-0,043;0;0,038;-0,0048;27,0;2225,4316;28,28124865;-16,51566558;337;0,0126;0;No notes.;3,086;2024-05-03 16:26:15;may;-0,0005658443001954616;-0,12343415569980454
FA06;pablo;B-28;2024/05/03;16:26:33;-0,119;2485;-0,113;-0,043;0;0,038;0,0006;27,0;2225,4316;28,28124865;-16,51566558;355;0,003;0;No notes.;3,086;2024-05-03 16:26:33;may;-0,000567319779862574;-0,11843268022013742
FA06;pablo;B-28;2024/05/03;16:26:54;-0,121;2485;-0,115;-0,043;0;0,038;-0,0007;27,0;2225,4316;28,28124865;-16,51566558;376;0,0071;0;No notes.;3,086;2024-05-03 16:26:54;may;-0,000569041141732618;-0,12043095885826738
FA06;pablo;B-28;2024/05/03;16:27:10;-0,123;2485;-0,118;-0,043;0;0,038;0,0;27,0;2225,4316;28,28124865;-16,51566558;392;0,0067;0;No notes.;3,086;2024-05-03 16:27:10;may;-0,0005703526330763653;-0,12242964736692363
FA06;pablo;B-28;2024/05/03;16:27:30;-0,122;2485;-0,117;-0,043;0;0,038;-0,0002;27,0;2225,4316;28,28124865;-16,51566558;412;0,0035;0;No notes.;3,086;2024-05-03 16:27:30;may;-0,0005719919699374021;-0,1214280080300626
FA06;pablo;B-28;2024/05/03;16:27:47;-0,126;2485;-0,121;-0,043;0;0,038;0,0001;27,0;2225,4316;28,28124865;-16,51566558;429;0,0025;0;No notes.;3,086;2024-05-03 16:27:47;may;-0,0005733853824033686;-0,12542661461759663
FA07;pablo;B-28;2024/05/03;16:46:51;-0,029;2485;-0,028;-0,038;0;0,038;-0,0048;27,0;2226,5355;28,28139301;-16,51597592;68;0,0092;0;No notes.;3,086;2024-05-03 16:46:51;may;-0,0006671034500626005;-0,0283328965499374
FA07;pablo;B-28;2024/05/03;16:47:23;-0,02;2485;-0,019;-0,038;0;0,038;0,0003;27,0;2226,5355;28,28139301;-16,51597592;100;0,0038;0;No notes.;3,086;2024-05-03 16:47:23;may;-0,0006697235066167595;-0,01933027649338324
FA07;pablo;B-28;2024/05/03;16:47:47;-0,023;2485;-0,022;-0,038;0;0,038;-0,0007;27,0;2226,5355;28,28139301;-16,51597592;124;0,0047;0;No notes.;3,086;2024-05-03 16:47:47;may;-0,0006716884980374482;-0,02232831150196255
FA07;pablo;B-28;2024/05/03;16:48:55;-0,025;2485;-0,025;-0,038;0;0,038;0,0005;27,0;2226,5355;28,28139301;-16,51597592;192;0,0025;0;No notes.;3,086;2024-05-03 16:48:55;may;-0,0006772557363605713;-0,02432274426363943
FA07;pablo;B-28;2024/05/03;16:49:20;-0,024;2485;-0,024;-0,038;0;0,038;0,0003;27,0;2226,5355;28,28139301;-16,51597592;217;0,0041;0;No notes.;3,086;2024-05-03 16:49:20;may;-0,0006793024269392545;-0,023320697573060746
FA07;pablo;B-28;2024/05/03;16:49:49;-0,027;2485;-0,028;-0,037;0;0,038;-0,0005;27,0;2226,5355;28,28139301;-16,51597592;246;0,0038;0;No notes.;3,086;2024-05-03 16:49:49;may;-0,000681676528592412;-0,026318323471407588
FA07;pablo;B-28;2024/05/03;16:50:18;-0,027;2485;-0,027;-0,037;0;0,038;-0,0002;27,0;2226,5355;28,28139301;-16,51597592;275;0,0048;0;No notes.;3,086;2024-05-03 16:50:18;may;-0,0006840505664261753;-0,026315949433573824
FA07;pablo;B-28;2024/05/03;16:50:34;-0,025;2485;-0,025;-0,037;0;0,038;0,0003;27,0;2226,5355;28,28139301;-16,51597592;291;0,0034;0;No notes.;3,086;2024-05-03 16:50:34;may;-0,0006853603530847518;-0,02431463964691525
CHIP;pablo;B-28;2024/05/03;17:29:46;-0,055;2522;-0,071;-0,022;0;0,038;-0,0003;24,9;1946,8109;28,37399983;-16,46387039;66;0,0045;0;No notes.;3,086;2024-05-03 17:29:46;may;-0,0008776876692124791;-0,05412231233078752
CHIP;pablo;B-28;2024/05/03;17:30:04;-0,052;2522;-0,068;-0,022;0;0,038;0,0003;24,9;1946,8109;28,37399983;-16,46387039;84;0,0026;0;No notes.;3,086;2024-05-03 17:30:04;may;-0,0008791579433065078;-0,05112084205669349
CHIP;pablo;B-28;2024/05/03;17:30:30;-0,051;2522;-0,067;-0,022;0;0,038;0,0002;24,9;1946,8109;28,37399983;-16,46387039;110;0,0044;0;No notes.;3,086;2024-05-03 17:30:30;may;-0,0008812816291472458;-0,05011871837085275
CHIP;pablo;B-28;2024/05/03;17:30:46;-0,051;2522;-0,067;-0,022;0;0,038;-0,0004;24,9;1946,8109;28,37399983;-16,46387039;126;0,003;0;No notes.;3,086;2024-05-03 17:30:46;may;-0,0008825884872440959;-0,0501174115127559
CHIP;pablo;B-28;2024/05/03;17:31:03;-0,05;2522;-0,067;-0,021;0;0,038;0,0001;24,9;1946,8109;28,37399983;-16,46387039;143;0,0038;0;No notes.;3,086;2024-05-03 17:31:03;may;-0,0008839770026862759;-0,04911602299731373
CHIP;pablo;B-28;2024/05/03;17:31:18;-0,051;2522;-0,067;-0,021;0;0,038;0,0002;24,9;1946,8109;28,37399983;-16,46387039;158;0,0043;0;No notes.;3,086;2024-05-03 17:31:18;may;-0,0008852021451579706;-0,050114797854842026
CHIP;pablo;B-28;2024/05/03;17:31:34;-0,05;2522;-0,066;-0,021;0;0,038;0,0002;24,9;1946,8109;28,37399983;-16,46387039;174;0,0049;0;No notes.;3,086;2024-05-03 17:31:34;may;-0,0008865089449749952;-0,04911349105502501
CHIP;pablo;B-28;2024/05/03;17:31:50;-0,048;2522;-0,065;-0,021;0;0,038;0,0005;24,9;1946,8109;28,37399983;-16,46387039;190;0,0031;0;No notes.;3,086;2024-05-03 17:31:50;may;-0,0008878157253654484;-0,04711218427463455
GUI00;pablo;B-28;2024/05/06;12:01:52;0,948;2805;0,725;0,185;0;0,038;-0,0063;25,0;689,5296;28,30673864;-16,4364392;97;0,0079;0;No notes.;3,086;2024-05-06 12:01:52;may;-0,018265918994128327;0,9662659189941283
GUI00;pablo;B-28;2024/05/06;12:02:36;0,99;2805;0,767;0,185;0;0,038;0,0072;25,0;689,5296;28,30673864;-16,4364392;141;0,007;0;No notes.;3,086;2024-05-06 12:02:36;may;-0,0182687131889947;1,0082687131889947
GUI00;pablo;B-28;2024/05/06;12:03:03;0,987;2805;0,764;0,185;0;0,038;-0,0008;25,0;689,5296;28,30673864;-16,4364392;168;0,0033;0;No notes.;3,086;2024-05-06 12:03:03;may;-0,01827042773583587;1,005270427735836
GUI00;pablo;B-28;2024/05/06;12:03:58;0,984;2805;0,761;0,185;0;0,038;0,0;25,0;689,5296;28,30673864;-16,4364392;223;0,0022;0;No notes.;3,086;2024-05-06 12:03:58;may;-0,018273920160131962;1,0022739201601318
GUI00;pablo;B-28;2024/05/06;12:05:22;0,982;2805;0,759;0,185;0;0,038;-0,0002;25,0;689,5296;28,30673864;-16,4364392;307;0,004;0;No notes.;3,086;2024-05-06 12:05:22;may;-0,018279253601493628;1,0002792536014935
GUI00;pablo;B-28;2024/05/06;12:05:57;0,978;2805;0,755;0,185;0;0,038;-0,0001;25,0;689,5296;28,30673864;-16,4364392;342;0,0032;0;No notes.;3,086;2024-05-06 12:05:57;may;-0,018281475710696715;0,9962814757106967
GUI00;pablo;B-28;2024/05/06;12:06:51;0,98;2805;0,757;0,185;0;0,038;0,0008;25,0;689,5296;28,30673864;-16,4364392;396;0,0023;0;No notes.;3,086;2024-05-06 12:06:51;may;-0,01828490392540072;0,9982849039254007
GUI01;pablo;B-28;2024/05/06;12:49:35;0,961;2776;0,749;0,174;0;0,038;-0,0048;25,6;834,8216;28,32058094;-16,43988985;73;0,0075;0;No notes.;3,086;2024-05-06 12:49:35;may;-0,01844742594670412;0,9794474259467041
GUI01;pablo;B-28;2024/05/06;12:49:53;0,964;2776;0,753;0,174;0;0,038;-0,0003;25,6;834,8216;28,32058094;-16,43988985;91;0,0047;0;No notes.;3,086;2024-05-06 12:49:53;may;-0,01844856513351134;0,9824485651335113
GUI01;pablo;B-28;2024/05/06;12:50:10;0,963;2776;0,751;0,174;0;0,037;-0,0003;25,6;834,8216;28,32058094;-16,43988985;108;0,003;1;No notes.;3,086;2024-05-06 12:50:10;may;-0,018449641009586792;0,9814496410095868
GUI01;pablo;B-28;2024/05/06;12:50:41;0,963;2776;0,751;0,174;0;0,037;0,0001;25,6;834,8216;28,32058094;-16,43988985;139;0,0033;1;No notes.;3,086;2024-05-06 12:50:41;may;-0,01845160284479519;0,9814516028447952
GUI01;pablo;B-28;2024/05/06;12:51:31;0,967;2776;0,756;0,174;0;0,037;0,0003;25,6;834,8216;28,32058094;-16,43988985;189;0,0046;3;No notes.;3,086;2024-05-06 12:51:31;may;-0,01845476694146375;0,9854547669414637
GUI01;pablo;B-28;2024/05/06;12:51:52;0,965;2776;0,755;0,173;0;0,036;0,0001;25,6;834,8216;28,32058094;-16,43988985;210;0,0016;4;No notes.;3,086;2024-05-06 12:51:52;may;-0,018456095805492012;0,983456095805492
GUI01;pablo;B-28;2024/05/06;12:52:17;0,962;2776;0,752;0,173;0;0,036;-0,0001;25,6;834,8216;28,32058094;-16,43988985;235;0,003;5;No notes.;3,086;2024-05-06 12:52:17;may;-0,018457677742844236;0,9804576777428442
GUI01;pablo;B-28;2024/05/06;12:52:48;0,963;2776;0,753;0,173;0;0,036;0,0001;25,6;834,8216;28,32058094;-16,43988985;266;0,0054;6;No notes.;3,086;2024-05-06 12:52:48;may;-0,018459639279292617;0,9814596392792926
GUI01;pablo;B-28;2024/05/06;12:53:18;0,958;2776;0,75;0,173;0;0,036;-0,0009;25,6;834,8216;28,32058094;-16,43988985;296;0,0055;6;No notes.;3,086;2024-05-06 12:53:18;may;-0,018461537470936706;0,9764615374709367
GUI01;pablo;B-28;2024/05/06;12:53:39;0,956;2776;0,748;0,172;0;0,036;-0,0004;25,6;834,8216;28,32058094;-16,43988985;317;0,0031;6;No notes.;3,086;2024-05-06 12:53:39;may;-0,01846286616445103;0,974462866164451
GUI01;pablo;B-28;2024/05/06;12:53:56;0,955;2776;0,747;0,172;0;0,035;-0,0001;25,6;834,8216;28,32058094;-16,43988985;334;0,005;8;No notes.;3,086;2024-05-06 12:53:56;may;-0,018463941748975476;0,9734639417489754
GUI01;pablo;B-28;2024/05/06;12:54:24;0,949;2776;0,742;0,172;0;0,035;-0,001;25,6;834,8216;28,32058094;-16,43988985;362;0,0033;8;No notes.;3,086;2024-05-06 12:54:24;may;-0,018465713252149296;0,9674657132521493
GUI01;pablo;B-28;2024/05/06;12:54:42;0,94;2776;0,734;0,172;0;0,035;-0,0011;25,6;834,8216;28,32058094;-16,43988985;380;0,0043;9;No notes.;3,086;2024-05-06 12:54:42;may;-0,01846685204420173;0,9584668520442017
GUI01;pablo;B-28;2024/05/06;12:55:06;0,94;2776;0,734;0,172;0;0,034;-0,0004;25,6;834,8216;28,32058094;-16,43988985;404;0,0034;10;No notes.;3,086;2024-05-06 12:55:06;may;-0,01846837039535887;0,9584683703953588
GUI02;pablo;B-28;2024/05/06;13:21:12;0,897;2660;0,708;0,156;0;0,033;-0,0138;25,4;1376,7636;28,31643457;-16,45811942;189;0,0158;14;No notes.;3,086;2024-05-06 13:21:12;may;-0,01856734833355922;0,9155673483335592
GUI02;pablo;B-28;2024/05/06;13:21:32;0,891;2660;0,703;0,156;0;0,033;0,0005;25,4;1376,7636;28,31643457;-16,45811942;209;0,0027;14;No notes.;3,086;2024-05-06 13:21:32;may;-0,018568611216076114;0,9095686112160761
GUI02;pablo;B-28;2024/05/06;13:21:56;0,894;2660;0,706;0,156;0;0,032;0,0011;25,4;1376,7636;28,31643457;-16,45811942;233;0,0024;15;No notes.;3,086;2024-05-06 13:21:56;may;-0,018570126635028994;0,912570126635029
GUI02;pablo;B-28;2024/05/06;13:22:20;0,891;2660;0,703;0,155;0;0,032;0,0003;25,4;1376,7636;28,31643457;-16,45811942;257;0,0029;15;No notes.;3,086;2024-05-06 13:22:20;may;-0,01857164201027195;0,909571642010272
GUI02;pablo;B-28;2024/05/06;13:22:52;0,888;2660;0,701;0,155;0;0,032;-0,0002;25,4;1376,7636;28,31643457;-16,45811942;289;0,0031;16;No notes.;3,086;2024-05-06 13:22:52;may;-0,018573662442602945;0,906573662442603
GUI02;pablo;B-28;2024/05/06;13:23:09;0,888;2660;0,702;0,155;0;0,032;-0,0001;25,4;1376,7636;28,31643457;-16,45811942;306;0,003;17;No notes.;3,086;2024-05-06 13:23:09;may;-0,01857473576567248;0,9065747357656725
GUI02;pablo;B-28;2024/05/06;13:23:25;0,885;2660;0,699;0,154;0;0,032;-0,0007;25,4;1376,7636;28,31643457;-16,45811942;322;0,003;17;No notes.;3,086;2024-05-06 13:23:25;may;-0,01857574593205724;0,9035757459320573
GUI02;pablo;B-28;2024/05/06;13:23:54;0,885;2660;0,699;0,154;0;0,031;-0,0001;25,4;1376,7636;28,31643457;-16,45811942;351;0,0031;18;No notes.;3,086;2024-05-06 13:23:54;may;-0,018577576809114538;0,9035775768091145
GUI02;pablo;B-28;2024/05/06;13:24:18;0,882;2660;0,697;0,154;0;0,031;-0,0004;25,4;1376,7636;28,31643457;-16,45811942;375;0,0027;19;No notes.;3,086;2024-05-06 13:24:18;may;-0,018579091969450623;0,9005790919694506
GUI02;pablo;B-28;2024/05/06;13:24:35;0,88;2660;0,696;0,154;0;0,031;-0,0004;25,4;1376,7636;28,31643457;-16,45811942;392;0,0025;19;No notes.;3,086;2024-05-06 13:24:35;may;-0,018580165181576014;0,898580165181576
GUI02;pablo;B-28;2024/05/06;13:24:55;0,878;2660;0,694;0,153;0;0,031;-0,0004;25,4;1376,7636;28,31643457;-16,45811942;412;0,0029;20;No notes.;3,086;2024-05-06 13:24:55;may;-0,018581427755999025;0,896581427755999
GUI03;pablo;B-28;2024/05/06;13:55:00;0,83;2726;0,668;0,128;0;0,033;-0,0007;24,3;1068,7221;28,31872341;-16,4477863;111;0,0024;12;No notes.;3,086;2024-05-06 13:55:00;may;-0,018695250110002948;0,8486952501100029
GUI03;pablo;B-28;2024/05/06;13:55:18;0,83;2726;0,669;0,128;0;0,034;0,0;24,3;1068,7221;28,31872341;-16,4477863;129;0,0024;11;No notes.;3,086;2024-05-06 13:55:18;may;-0,018696383935520644;0,8486963839355206
GUI03;pablo;B-28;2024/05/06;13:55:34;0,83;2726;0,669;0,128;0;0,033;0,0005;24,3;1068,7221;28,31872341;-16,4477863;145;0,0035;13;No notes.;3,086;2024-05-06 13:55:34;may;-0,018697391759784576;0,8486973917597845
